Institute,Program,Quota,Seat Type,Gender,OR,CR
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6709.0,6970.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,13077.0,16213.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,9043.0,9974.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3905.0,4622.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,31787.0,37820.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,873.0,873.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5954.0,6441.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,10441.0,14625.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,647.0,647.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,SC,Gender-Neutral,4951.0,6565.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,ST,Gender-Neutral,2267.0,2433.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,17686.0,32990.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,612.0,612.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5248.0,5867.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,8927.0,12994.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,410.0,410.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,3833.0,5410.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,SC (PwD),Gender-Neutral,200.0,200.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1888.0,2325.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OPEN,Gender-Neutral,33372.0,37998.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,EWS,Gender-Neutral,6466.0,6649.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OBC-NCL,Gender-Neutral,14033.0,14668.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,SC,Gender-Neutral,4828.0,6452.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,ST,Gender-Neutral,2689.0,2770.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OPEN,Gender-Neutral,38493.0,41715.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,EWS,Gender-Neutral,7121.0,7132.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OBC-NCL,Gender-Neutral,14663.0,16015.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OBC-NCL (PwD),Gender-Neutral,803.0,803.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,SC,Gender-Neutral,7643.0,8012.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,ST,Gender-Neutral,2786.0,2786.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,35330.0,41292.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1713.0,2407.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6758.0,7133.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,13083.0,16279.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,SC,Gender-Neutral,6122.0,7816.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,ST,Gender-Neutral,2622.0,2981.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OPEN,Gender-Neutral,44595.0,52162.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OPEN (PwD),Gender-Neutral,2504.0,2504.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,EWS,Gender-Neutral,8906.0,9207.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OBC-NCL,Gender-Neutral,17792.0,18359.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,SC,Gender-Neutral,9652.0,9763.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,ST,Gender-Neutral,3607.0,3607.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,40872.0,51453.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,EWS,Gender-Neutral,8604.0,9312.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,16129.0,17764.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,SC,Gender-Neutral,8823.0,9395.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,ST,Gender-Neutral,3100.0,3602.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,17100.0,31998.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),19536.0,33789.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1185.0,1953.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),2409.0,2409.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5010.0,5964.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),5287.0,6237.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,8590.0,12933.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),9342.0,13802.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,5104.0,9154.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),7016.0,8853.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1977.0,3810.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3292.0,4113.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,14091.0,30516.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),25333.0,34448.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,2151.0,2151.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5109.0,5810.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),5488.0,5488.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,8500.0,11096.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),11926.0,13468.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,SC,Gender-Neutral,4252.0,7926.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),8561.0,8561.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,ST,Gender-Neutral,1736.0,3187.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3458.0,3458.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,28200.0,34134.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),33053.0,37056.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1973.0,1973.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5560.0,6134.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),6357.0,6357.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,11106.0,13429.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),13881.0,14421.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,SC,Gender-Neutral,5716.0,9184.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),7849.0,7849.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,ST,Gender-Neutral,2861.0,4144.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4761.0,4761.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,21216.0,39165.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),32755.0,40295.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6209.0,6861.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),6993.0,6993.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,13102.0,14292.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),14787.0,16072.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,8602.0,9854.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),7466.0,7466.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3019.0,4750.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4620.0,4620.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,25997.0,32560.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1527.0,1576.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5056.0,5612.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,9386.0,12463.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,844.0,844.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,4798.0,7389.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC (PwD),Gender-Neutral,183.0,183.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3165.0,4073.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN,Gender-Neutral,25951.0,30734.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN (PwD),Gender-Neutral,1500.0,1500.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,EWS,Gender-Neutral,4957.0,5054.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OBC-NCL,Gender-Neutral,8549.0,11988.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,SC,Gender-Neutral,5748.0,6934.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,ST,Gender-Neutral,3966.0,4079.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,32683.0,40510.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1617.0,1617.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6448.0,6825.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,12583.0,15833.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,8194.0,10092.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4182.0,4755.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN,Gender-Neutral,34250.0,40065.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,EWS,Gender-Neutral,6638.0,6842.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OBC-NCL,Gender-Neutral,13514.0,15608.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,SC,Gender-Neutral,7608.0,10142.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,ST,Gender-Neutral,4460.0,4693.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,20399.0,27288.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,863.0,1038.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4230.0,4824.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,311.0,311.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,7086.0,11394.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,555.0,712.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,3040.0,6770.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC (PwD),Gender-Neutral,220.0,220.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1885.0,3707.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,12505.0,27645.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,583.0,583.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4380.0,4898.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,8074.0,11685.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,247.0,247.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,SC,Gender-Neutral,4379.0,6797.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,ST,Gender-Neutral,2055.0,3398.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,16592.0,28893.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1472.0,1472.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4468.0,5088.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,9241.0,12247.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,1049.0,1049.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,SC,Gender-Neutral,1146.0,7312.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,ST,Gender-Neutral,2471.0,3859.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,21888.0,30142.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1050.0,1050.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4835.0,5204.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,11038.0,12865.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,901.0,901.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,SC,Gender-Neutral,4778.0,7711.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,ST,Gender-Neutral,2422.0,4084.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,26061.0,37906.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1885.0,2602.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5997.0,6679.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,12760.0,15635.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,7334.0,9632.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3865.0,4561.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (Internet of Things) (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,29155.0,36175.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (Internet of Things) (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,2440.0,2440.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (Internet of Things) (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5825.0,6365.0
