Institute,Program,Seat Type,Gender,OR,CR
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),155,203
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,99,304
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),247,650
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,28,28
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,35,135
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",SC,Female-only (including Supernumerary),61,534
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,28,102
IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",ST,Female-only (including Supernumerary),208,208
IIT Bombay,"ElectricalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",OPEN,Gender-Neutral,374,866
IIT Bombay,"ElectricalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",OPEN,Female-only (including Supernumerary),1379,1901
IIT Bombay,"ElectricalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",OPEN (PwD),Gender-Neutral,114,114
IIT Bombay,"ElectricalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",OPEN (PwD),Female-only (including Supernumerary),82,82
IIT Bombay,"ElectricalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",EWS,Gender-Neutral,117,228
IIT Bombay,"ElectricalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",EWS,Female-only (including Supernumerary),273,445
IIT Bombay,"ElectricalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,351,542
IIT Bombay,"ElectricalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",OBC-NCL,Female-only (including Supernumerary),843,1315
IIT Bombay,"ElectricalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",OBC-NCL (PwD),Gender-Neutral,58,58
IIT Bombay,"ElectricalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",SC,Gender-Neutral,138,303
IIT Bombay,"ElectricalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",SC,Female-only (including Supernumerary),543,832
IIT Bombay,"ElectricalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",ST,Gender-Neutral,105,217
IIT Bombay,"ElectricalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",ST,Female-only (including Supernumerary),553,553
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,1116,2381
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),3498,5022
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,118,118
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,582,651
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),1825,1825
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1204,1710
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),4336,5145
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",SC,Gender-Neutral,873,1045
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",SC,Female-only (including Supernumerary),1567,1567
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",ST,Gender-Neutral,555,640
IIT Bombay,"Energy Engineering (4 Years, B. Tech)",ST,Female-only (including Supernumerary),904,904
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",OPEN,Gender-Neutral,200,1452
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),2113,3349
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,123,123
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",EWS,Gender-Neutral,190,649
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),1187,1187
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1061,1569
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),1758,3254
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,60,60
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",SC,Gender-Neutral,498,774
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",SC,Female-only (including Supernumerary),1606,1684
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",ST,Gender-Neutral,322,615
IIT Bombay,"Engineering Physics (4 Years, B. Tech)",ST,Female-only (including Supernumerary),308,308
IIT Bombay,"EnvironmentalScienceandEngineering
(5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Gender-Neutral,3926,4736
IIT Bombay,"EnvironmentalScienceandEngineering
(5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Female-only (including Supernumerary),8187,9590
IIT Bombay,"EnvironmentalScienceandEngineering
(5 Years, B. Tech - M.Tech Dual Deg.)",OPEN (PwD),Gender-Neutral,145,145
IIT Bombay,"EnvironmentalScienceandEngineering
(5 Years, B. Tech - M.Tech Dual Deg.)",EWS,Gender-Neutral,854,1001
IIT Bombay,"EnvironmentalScienceandEngineering
(5 Years, B. Tech - M.Tech Dual Deg.)",EWS,Female-only (including Supernumerary),1928,1928
IIT Bombay,"EnvironmentalScienceandEngineering
(5 Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,2088,2680
IIT Bombay,"EnvironmentalScienceandEngineering
(5 Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Female-only (including Supernumerary),5228,5508
IIT Bombay,"EnvironmentalScienceandEngineering
(5 Years, B. Tech - M.Tech Dual Deg.)",SC,Gender-Neutral,1095,1469
IIT Bombay,"EnvironmentalScienceandEngineering
(5 Years, B. Tech - M.Tech Dual Deg.)",SC,Female-only (including Supernumerary),2454,2454
IIT Bombay,"EnvironmentalScienceandEngineering
(5 Years, B. Tech - M.Tech Dual Deg.)",ST,Gender-Neutral,715,847
IIT Bombay,"EnvironmentalScienceandEngineering
(5 Years, B. Tech - M.Tech Dual Deg.)",ST,Female-only (including Supernumerary),1239,1239
IIT Bombay,"Mechanical Engineering (4 Years, B.
Tech)",OPEN,Gender-Neutral,141,1406
IIT Bombay,"Mechanical Engineering (4 Years, B.
Tech)",OPEN,Female-only (including Supernumerary),971,3036
IIT Bombay,"Mechanical Engineering (4 Years, B.
Tech)",OPEN (PwD),Gender-Neutral,35,81
IIT Bombay,"Mechanical Engineering (4 Years, B.
Tech)",EWS,Gender-Neutral,175,328
IIT Bombay,"Mechanical Engineering (4 Years, B.
Tech)",EWS,Female-only (including Supernumerary),556,958
IIT Bombay,"Mechanical Engineering (4 Years, B.
Tech)",OBC-NCL,Gender-Neutral,357,836
IIT Bombay,"Mechanical Engineering (4 Years, B.
Tech)",OBC-NCL,Female-only (including Supernumerary),1060,2465
IIT Bombay,"Mechanical Engineering (4 Years, B.
Tech)",OBC-NCL (PwD),Gender-Neutral,33,70
IIT Bombay,"Mechanical Engineering (4 Years, B.
Tech)",SC,Gender-Neutral,142,369
IIT Bombay,"Mechanical Engineering (4 Years, B.
Tech)",SC,Female-only (including Supernumerary),625,1039
IIT Bombay,"Mechanical Engineering (4 Years, B.
Tech)",SC (PwD),Gender-Neutral,10,10
IIT Bombay,"Mechanical Engineering (4 Years, B.
Tech)",ST,Gender-Neutral,26,222
IIT Bombay,"Mechanical Engineering (4 Years, B.
Tech)",ST,Female-only (including Supernumerary),349,503
IIT Bombay,"MechanicalEngineeringandM.Tech.in
ComputerIntegrated Manufacturing(5
Years, B. Tech - M.Tech Dual Deg.)",OPEN,Gender-Neutral,1409,1492
IIT Bombay,"MechanicalEngineeringandM.Tech.in
ComputerIntegrated Manufacturing(5
Years, B. Tech - M.Tech Dual Deg.)",OPEN,Female-only (including Supernumerary),3531,4102
IIT Bombay,"MechanicalEngineeringandM.Tech.in
ComputerIntegrated Manufacturing(5
Years, B. Tech - M.Tech Dual Deg.)",OPEN (PwD),Gender-Neutral,168,168
IIT Bombay,"MechanicalEngineeringandM.Tech.in
ComputerIntegrated Manufacturing(5
Years, B. Tech - M.Tech Dual Deg.)",EWS,Gender-Neutral,410,411
IIT Bombay,"MechanicalEngineeringandM.Tech.in
ComputerIntegrated Manufacturing(5
Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,883,991
IIT Bombay,"MechanicalEngineeringandM.Tech.in
ComputerIntegrated Manufacturing(5
Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Female-only (including Supernumerary),2992,3300
IIT Bombay,"MechanicalEngineeringandM.Tech.in
ComputerIntegrated Manufacturing(5
Years, B. Tech - M.Tech Dual Deg.)",SC,Gender-Neutral,443,469
IIT Bombay,"MechanicalEngineeringandM.Tech.in
ComputerIntegrated Manufacturing(5
Years, B. Tech - M.Tech Dual Deg.)",SC,Female-only (including Supernumerary),1349,1349
IIT Bombay,"MechanicalEngineeringandM.Tech.in
ComputerIntegrated Manufacturing(5
Years, B. Tech - M.Tech Dual Deg.)",ST,Gender-Neutral,292,303
IIT Bombay,"Metallurgical Engineering and
Materials Science (4 Years, B. Tech)",OPEN,Gender-Neutral,2476,3783
IIT Bombay,"Metallurgical Engineering and
Materials Science (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),6625,8417
IIT Bombay,"Metallurgical Engineering and
Materials Science (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,169,60
IIT Bombay,"Metallurgical Engineering and
Materials Science (4 Years, B. Tech)",EWS,Gender-Neutral,572,793
IIT Bombay,"Metallurgical Engineering and
Materials Science (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),1471,1710
IIT Bombay,"Metallurgical Engineering and
Materials Science (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1243,2075
IIT Bombay,"Metallurgical Engineering and
Materials Science (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),3797,5086
IIT Bombay,"Metallurgical Engineering and
Materials Science (4 Years, B. Tech)",SC,Gender-Neutral,890,1066
IIT Bombay,"Metallurgical Engineering and
Materials Science (4 Years, B. Tech)",SC,Female-only (including Supernumerary),1871,2312
IIT Bombay,"Metallurgical Engineering and
Materials Science (4 Years, B. Tech)",ST,Gender-Neutral,406,602
IIT Bombay,"Metallurgical Engineering and
Materials Science (4 Years, B. Tech)",ST,Female-only (including Supernumerary),716,833
IIT Mandi,"Bio Engineering (5 Years, B. Tech -
M.Tech Dual Deg.)",OPEN,Gender-Neutral,12757,15216
IIT Mandi,"Bio Engineering (5 Years, B. Tech -
M.Tech Dual Deg.)",OPEN,Female-only (including Supernumerary),18277,22169
IIT Mandi,"Bio Engineering (5 Years, B. Tech -
M.Tech Dual Deg.)",EWS,Gender-Neutral,2246,2271
IIT Mandi,"Bio Engineering (5 Years, B. Tech -
M.Tech Dual Deg.)",EWS,Female-only (including Supernumerary),4097,4097
IIT Mandi,"Bio Engineering (5 Years, B. Tech -
M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,4900,5410
IIT Mandi,"Bio Engineering (5 Years, B. Tech -
M.Tech Dual Deg.)",SC,Gender-Neutral,2798,2917
IIT Mandi,"Bio Engineering (5 Years, B. Tech -
M.Tech Dual Deg.)",SC,Female-only (including Supernumerary),3915,3915
IIT Mandi,"Bio Engineering (5 Years, B. Tech -
M.Tech Dual Deg.)",ST,Gender-Neutral,1433,1446
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,10378,12801
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),17662,20745
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1913,2019
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),3390,3390
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,3730,4468
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),7402,8017
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1995,2347
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",SC,Female-only (including Supernumerary),3161,3161
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",ST,Gender-Neutral,813,864
IIT Mandi,"Civil Engineering (4 Years, B. Tech)",ST,Female-only (including Supernumerary),1255,1255
IIT Mandi,"Computer Science and Engineering (4
Years, B. Tech)",OPEN,Gender-Neutral,1846,3017
IIT Mandi,"Computer Science and Engineering (4
Years, B. Tech)",OPEN,Female-only (including Supernumerary),5239,5988
IIT Mandi,"Computer Science and Engineering (4
Years, B. Tech)",OPEN (PwD),Female-only (including Supernumerary),139,139
IIT Mandi,"Computer Science and Engineering (4
Years, B. Tech)",EWS,Gender-Neutral,419,462
IIT Mandi,"Computer Science and Engineering (4
Years, B. Tech)",EWS,Female-only (including Supernumerary),1087,1087
IIT Mandi,"Computer Science and Engineering (4
Years, B. Tech)",EWS (PwD),Gender-Neutral,9,9
IIT Mandi,"Computer Science and Engineering (4
Years, B. Tech)",OBC-NCL,Gender-Neutral,764,1212
IIT Mandi,"Computer Science and Engineering (4
Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),2446,2572
IIT Mandi,"Computer Science and Engineering (4
Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,59,59
IIT Mandi,"Computer Science and Engineering (4
Years, B. Tech)",SC,Gender-Neutral,447,636
IIT Mandi,"Computer Science and Engineering (4
Years, B. Tech)",SC,Female-only (including Supernumerary),1286,1309
IIT Mandi,"Computer Science and Engineering (4
Years, B. Tech)",ST,Gender-Neutral,263,310
IIT Mandi,"Computer Science and Engineering (4
Years, B. Tech)",ST,Female-only (including Supernumerary),307,307
IIT Mandi,"DataScienceandEngineering(4Years,
B. Tech)",OPEN,Gender-Neutral,3604,3974
IIT Mandi,"DataScienceandEngineering(4Years,
B. Tech)",OPEN,Female-only (including Supernumerary),6307,6490
IIT Mandi,"DataScienceandEngineering(4Years,
B. Tech)",OPEN (PwD),Gender-Neutral,10,10
IIT Mandi,"DataScienceandEngineering(4Years,
B. Tech)",EWS,Gender-Neutral,466,521
IIT Mandi,"DataScienceandEngineering(4Years,
B. Tech)",EWS,Female-only (including Supernumerary),1281,1281
IIT Mandi,"DataScienceandEngineering(4Years,
B. Tech)",OBC-NCL,Gender-Neutral,1239,1678
IIT Mandi,"DataScienceandEngineering(4Years,
B. Tech)",OBC-NCL,Female-only (including Supernumerary),2623,2866
IIT Mandi,"DataScienceandEngineering(4Years,
B. Tech)",SC,Gender-Neutral,825,966
IIT Mandi,"DataScienceandEngineering(4Years,
B. Tech)",SC,Female-only (including Supernumerary),1812,1812
IIT Mandi,"DataScienceandEngineering(4Years,
B. Tech)",ST,Gender-Neutral,479,505
IIT Mandi,"DataScienceandEngineering(4Years,
B. Tech)",ST,Female-only (including Supernumerary),559,559
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,4618,6946
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),8217,11782
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,918,1195
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),2034,2034
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1888,2742
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),3238,5828
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,969,1613
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",SC,Female-only (including Supernumerary),2245,2323
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,718,844
IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",ST,Female-only (including Supernumerary),887,887
IIT Mandi,"Engineering Physics (4 Years, B. Tech)",OPEN,Gender-Neutral,8818,11691
IIT Mandi,"Engineering Physics (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),19812,19876
IIT Mandi,"Engineering Physics (4 Years, B. Tech)",EWS,Gender-Neutral,1865,1877
IIT Mandi,"Engineering Physics (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),3188,3188
IIT Mandi,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,3963,4633
IIT Mandi,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),8533,9020
IIT Mandi,"Engineering Physics (4 Years, B. Tech)",SC,Gender-Neutral,2241,2749
IIT Mandi,"Engineering Physics (4 Years, B. Tech)",SC,Female-only (including Supernumerary),3556,3556
IIT Mandi,"Engineering Physics (4 Years, B. Tech)",ST,Gender-Neutral,1299,1311
IIT Mandi,"Mechanical Engineering (4 Years, B.
Tech)",OPEN,Gender-Neutral,7016,10038
IIT Mandi,"Mechanical Engineering (4 Years, B.
Tech)",OPEN,Female-only (including Supernumerary),13581,16438
IIT Mandi,"Mechanical Engineering (4 Years, B.
Tech)",EWS,Gender-Neutral,1376,1639
IIT Mandi,"Mechanical Engineering (4 Years, B.
Tech)",EWS,Female-only (including Supernumerary),2863,2863
IIT Mandi,"Mechanical Engineering (4 Years, B.
Tech)",OBC-NCL,Gender-Neutral,3509,3849
IIT Mandi,"Mechanical Engineering (4 Years, B.
Tech)",OBC-NCL,Female-only (including Supernumerary),5939,7634
IIT Mandi,"Mechanical Engineering (4 Years, B.
Tech)",SC,Gender-Neutral,1633,2092
IIT Mandi,"Mechanical Engineering (4 Years, B.
Tech)",SC,Female-only (including Supernumerary),3157,3240
IIT Mandi,"Mechanical Engineering (4 Years, B.
Tech)",ST,Gender-Neutral,922,994
IIT Mandi,"Mechanical Engineering (4 Years, B.
Tech)",ST,Female-only (including Supernumerary),1183,1183
IIT Delhi,"Biotechnology and Biochemical
Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,2747,4797
IIT Delhi,"Biotechnology and Biochemical
Engineering (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),4717,10103
IIT Delhi,"Biotechnology and Biochemical
Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,850,937
IIT Delhi,"Biotechnology and Biochemical
Engineering (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),2308,2475
IIT Delhi,"Biotechnology and Biochemical
Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,2173,2631
IIT Delhi,"Biotechnology and Biochemical
Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),4554,5994
IIT Delhi,"Biotechnology and Biochemical
Engineering (4 Years, B. Tech)",SC,Gender-Neutral,940,1601
IIT Delhi,"Biotechnology and Biochemical
Engineering (4 Years, B. Tech)",SC,Female-only (including Supernumerary),1822,2103
IIT Delhi,"Biotechnology and Biochemical
Engineering (4 Years, B. Tech)",ST,Gender-Neutral,697,924
IIT Delhi,"Biotechnology and Biochemical
Engineering (4 Years, B. Tech)",ST,Female-only (including Supernumerary),1201,1201
IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,1261,2343
IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),3327,4570
IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,44,44
IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,444,511
IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),957,1007
IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,950,1215
IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),2626,3931
IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,228,680
IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",SC,Female-only (including Supernumerary),840,1016
IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,518,565
IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",ST,Female-only (including Supernumerary),764,764
IIT Delhi,"ChemicalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",OPEN,Gender-Neutral,2918,3956
IIT Delhi,"ChemicalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",OPEN,Female-only (including Supernumerary),6141,7820
IIT Delhi,"ChemicalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",EWS,Gender-Neutral,816,855
IIT Delhi,"ChemicalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",EWS,Female-only (including Supernumerary),1855,1855
IIT Delhi,"ChemicalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,1353,2002
IIT Delhi,"ChemicalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",OBC-NCL,Female-only (including Supernumerary),4101,4164
IIT Delhi,"ChemicalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",SC,Gender-Neutral,750,976
IIT Delhi,"ChemicalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",SC,Female-only (including Supernumerary),1536,1578
IIT Delhi,"ChemicalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",ST,Gender-Neutral,598,626
IIT Delhi,"ChemicalEngineering(5Years, B.Tech
- M.Tech Dual Deg.)",ST,Female-only (including Supernumerary),974,974
IIT Delhi,"Civil Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,2766,4316
IIT Delhi,"Civil Engineering (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),4603,8274
