Institute,Program,Seat Type,Gender,OR,CR
IIT (BHU) Varanasi,"Metallurgical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,2223,2696
IIT (BHU) Varanasi,"Metallurgical Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",3333,4199
IIT (BHU) Varanasi,"Metallurgical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,1120,1273
IIT (BHU) Varanasi,"Metallurgical Engineering (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",60,182
IIT (BHU) Varanasi,"Metallurgical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)",OPEN,Gender-Neutral,11427,13072
IIT (BHU) Varanasi,"Metallurgical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)",OPEN,"Female-only (including
Supernumerary)",19046,19161
IIT (BHU) Varanasi,"Metallurgical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)",EWS,Gender-Neutral,1974,2296
IIT (BHU) Varanasi,"Metallurgical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)",EWS,"Female-only (including
Supernumerary)",4416,4416
IIT (BHU) Varanasi,"Metallurgical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)",OBC-NCL,Gender-Neutral,3383,5219
IIT (BHU) Varanasi,"Metallurgical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)",OBC-NCL,"Female-only (including
Supernumerary)",8683,8683
IIT (BHU) Varanasi,"Metallurgical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)",SC,Gender-Neutral,2897,2989
IIT (BHU) Varanasi,"Metallurgical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)",SC,"Female-only (including
Supernumerary)",4645,4645
IIT (BHU) Varanasi,"Metallurgical Engineering (5 Years, B. Tech - M. Tech
Dual Deg.)",ST,Gender-Neutral,1287,1379
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,11360,13556
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",17694,22557
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1950,2236
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",3666,3970
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,3549,5426
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",7598,8891
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",SC,Gender-Neutral,2698,3281
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",4384,4635
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",ST,Gender-Neutral,1251,1344
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",257,562
IIT (BHU) Varanasi,"Mining Engineering (5 Years, B. Tech - M. Tech Dual
Deg.)",OPEN,Gender-Neutral,13608,15572
IIT (BHU) Varanasi,"Mining Engineering (5 Years, B. Tech - M. Tech Dual
Deg.)",OPEN,"Female-only (including
Supernumerary)",22734,23275
IIT (BHU) Varanasi,"Mining Engineering (5 Years, B. Tech - M. Tech Dual
Deg.)",EWS,Gender-Neutral,2294,2454
IIT (BHU) Varanasi,"Mining Engineering (5 Years, B. Tech - M. Tech Dual
Deg.)",OBC-NCL,Gender-Neutral,5432,6067
IIT (BHU) Varanasi,"Mining Engineering (5 Years, B. Tech - M. Tech Dual
Deg.)",SC,Gender-Neutral,3200,3377
IIT (BHU) Varanasi,"Mining Engineering (5 Years, B. Tech - M. Tech Dual
Deg.)",SC,"Female-only (including
Supernumerary)",4738,4738
IIT (BHU) Varanasi,"Mining Engineering (5 Years, B. Tech - M. Tech Dual
Deg.)",ST,Gender-Neutral,1285,1285
IIT (BHU) Varanasi,"Mining Engineering (5 Years, B. Tech - M. Tech Dual
Deg.)",ST,"Female-only (including
Supernumerary)",458,458
IIT (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years,
B. Tech)",OPEN,Gender-Neutral,12409,14379
IIT (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years,
B. Tech)",OPEN,"Female-only (including
Supernumerary)",20044,21398
IIT (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years,
B. Tech)",EWS,Gender-Neutral,2082,2297
IIT (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years,
B. Tech)",EWS,"Female-only (including
Supernumerary)",3737,3855
IIT (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years,
B. Tech)",OBC-NCL,Gender-Neutral,4783,6051
IIT (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years,
B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",7992,8759
IIT (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years,",SC,Gender-Neutral,2817,3403
IIT (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years,
B. Tech)",SC,"Female-only (including
Supernumerary)",4455,4500
IIT (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years,
B. Tech)",ST,Gender-Neutral,1327,1504
IIT (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years,
B. Tech)",ST,"Female-only (including
Supernumerary)",620,620
IIT (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years,
B. Tech - M. Tech Dual Deg.)",OPEN,Gender-Neutral,14899,15585
IIT (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years,
B. Tech - M. Tech Dual Deg.)",OPEN,"Female-only (including
Supernumerary)",21839,22446
IIT (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years,
B. Tech - M. Tech Dual Deg.)",EWS,Gender-Neutral,2317,2317
IIT (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years,
B. Tech - M. Tech Dual Deg.)",OBC-NCL,Gender-Neutral,5699,6142
IIT (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years,
B. Tech - M. Tech Dual Deg.)",SC,Gender-Neutral,3136,3237
IIT (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years,
B. Tech - M. Tech Dual Deg.)",SC,"Female-only (including
Supernumerary)",4699,4699
IIT (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years,
B. Tech - M. Tech Dual Deg.)",ST,Gender-Neutral,1397,1493
IIT Guwahati,"Biosciences and Bioengineering (4 Years, B. Tech)",OPEN,Gender-Neutral,8761,10455
IIT Guwahati,"Biosciences and Bioengineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",16077,17655
IIT Guwahati,"Biosciences and Bioengineering (4 Years, B. Tech)",EWS,Gender-Neutral,1658,1763
IIT Guwahati,"Biosciences and Bioengineering (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",3253,3413
IIT Guwahati,"Biosciences and Bioengineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,3696,4240
IIT Guwahati,"Biosciences and Bioengineering (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",7751,7874
IIT Guwahati,"Biosciences and Bioengineering (4 Years, B. Tech)",SC,Gender-Neutral,2314,2559
IIT Guwahati,"Biosciences and Bioengineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",3777,4151
IIT Guwahati,"Biosciences and Bioengineering (4 Years, B. Tech)",ST,Gender-Neutral,673,1232
IIT Guwahati,"Biosciences and Bioengineering (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",1582,1582
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,4795,5959
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",9779,11302
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,930,1108
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",2299,2384
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1960,2812
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",4987,5626
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1045,1582
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",SC,Female-only (including,2472,2722
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,733,774
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",662,991
IIT Guwahati,"Chemical Science and Technology (4 Years, B. Tech)",OPEN,Gender-Neutral,6427,8413
IIT Guwahati,"Chemical Science and Technology (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",12131,14677
IIT Guwahati,"Chemical Science and Technology (4 Years, B. Tech)",EWS,Gender-Neutral,1197,1417
IIT Guwahati,"Chemical Science and Technology (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",2599,2599
IIT Guwahati,"Chemical Science and Technology (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,3203,3658
IIT Guwahati,"Chemical Science and Technology (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",6569,6966
IIT Guwahati,"Chemical Science and Technology (4 Years, B. Tech)",SC,Gender-Neutral,1677,2073
IIT Guwahati,"Chemical Science and Technology (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",2838,3005
IIT Guwahati,"Chemical Science and Technology (4 Years, B. Tech)",ST,Gender-Neutral,779,892
IIT Guwahati,"Chemical Science and Technology (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",1489,1489
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,4386,8453
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",13824,15530
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1240,1329
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",2586,2754
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,3020,3376
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",5903,6493
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1637,1842
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",2170,3096
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",ST,Gender-Neutral,528,585
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",893,1183
IIT Guwahati,"Computer Science and Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,398,654
IIT Guwahati,"Computer Science and Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",1422,1718
IIT Guwahati,"Computer Science and Engineering (4 Years, B. Tech)","OPEN
(PwD)",Gender-Neutral,26,37
IIT Guwahati,"Computer Science and Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,72,91
IIT Guwahati,"Computer Science and Engineering (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",181,204
IIT Guwahati,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,208,267
IIT Guwahati,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",704,857
IIT Guwahati,"Computer Science and Engineering (4 Years, B. Tech)","OBC-NCL
(PwD)",Gender-Neutral,18,19
IIT Guwahati,"Computer Science and Engineering (4 Years, B. Tech)",SC,Gender-Neutral,121,173
IIT Guwahati,"Computer Science and Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",353,383
IIT Guwahati,"Computer Science and Engineering (4 Years, B. Tech)",SC (PwD),Gender-Neutral,9,9
IIT Guwahati,"Computer Science and Engineering (4 Years, B. Tech)",SC (PwD),"Female-only (including
Supernumerary)",6,6
IIT Guwahati,"Computer Science and Engineering (4 Years, B. Tech)",ST,Gender-Neutral,58,83
IIT Guwahati,"Computer Science and Engineering (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",238,296
IIT Guwahati,"Data Science and Artificial Intelligence (4 Years, B.
Tech)",OPEN,Gender-Neutral,846,1027
IIT Guwahati,"Data Science and Artificial Intelligence (4 Years, B.
Tech)",OPEN,"Female-only (including
Supernumerary)",1497,1945
IIT Guwahati,"Data Science and Artificial Intelligence (4 Years, B.
Tech)",EWS,Gender-Neutral,129,150
IIT Guwahati,"Data Science and Artificial Intelligence (4 Years, B.
Tech)",EWS,"Female-only (including
Supernumerary)",375,375
IIT Guwahati,"Data Science and Artificial Intelligence (4 Years, B.
Tech)",OBC-NCL,Gender-Neutral,306,394
IIT Guwahati,"Data Science and Artificial Intelligence (4 Years, B.
Tech)",OBC-NCL,"Female-only (including
Supernumerary)",1243,1314
IIT Guwahati,"Data Science and Artificial Intelligence (4 Years, B.
Tech)",SC,Gender-Neutral,183,262
IIT Guwahati,"Data Science and Artificial Intelligence (4 Years, B.
Tech)",SC,"Female-only (including
Supernumerary)",802,802
IIT Guwahati,"Data Science and Artificial Intelligence (4 Years, B.
Tech)",ST,Gender-Neutral,98,100
IIT Guwahati,"Electronics and Communication Engineering (4
Years, B. Tech)",OPEN,Gender-Neutral,1308,1698
IIT Guwahati,"Electronics and Communication Engineering (4
Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",3606,4199
IIT Guwahati,"Electronics and Communication Engineering (4
Years, B. Tech)","OPEN
(PwD)",Gender-Neutral,95,106
IIT Guwahati,"Electronics and Communication Engineering (4
Years, B. Tech)",EWS,Gender-Neutral,221,290
IIT Guwahati,"Electronics and Communication Engineering (4
Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",648,790
IIT Guwahati,"Electronics and Communication Engineering (4
Years, B. Tech)",OBC-NCL,Gender-Neutral,616,832
IIT Guwahati,"Electronics and Communication Engineering (4
Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",1578,1707
IIT Guwahati,"Electronics and Communication Engineering (4
Years, B. Tech)","OBC-NCL
(PwD)",Gender-Neutral,50,50
IIT Guwahati,"Electronics and Communication Engineering (4
Years, B. Tech)",SC,Gender-Neutral,192,627
IIT Guwahati,"Electronics and Communication Engineering (4
Years, B. Tech)",SC,"Female-only (including
Supernumerary)",745,992
IIT Guwahati,"Electronics and Communication Engineering (4
Years, B. Tech)",ST,Gender-Neutral,147,201
IIT Guwahati,"Electronics and Communication Engineering (4
Years, B. Tech)",ST,"Female-only (including
Supernumerary)",455,455
IIT Guwahati,"Electronics and Electrical Engineering (4 Years, B.
Tech)",OPEN,Gender-Neutral,1741,2117
IIT Guwahati,"Electronics and Electrical Engineering (4 Years, B.
Tech)",OPEN,"Female-only (including
Supernumerary)",4378,5191
IIT Guwahati,"Electronics and Electrical Engineering (4 Years, B.
Tech)","OPEN
(PwD)",Gender-Neutral,156,156
IIT Guwahati,"Electronics and Electrical Engineering (4 Years, B.
Tech)",EWS,Gender-Neutral,377,394
IIT Guwahati,"Electronics and Electrical Engineering (4 Years, B.
Tech)",EWS,"Female-only (including
Supernumerary)",1041,1041
IIT Guwahati,"Electronics and Electrical Engineering (4 Years, B.",OBC-NCL,Gender-Neutral,870,1072
IIT Guwahati,"Electronics and Electrical Engineering (4 Years, B.
Tech)",OBC-NCL,"Female-only (including
Supernumerary)",1999,2222
IIT Guwahati,"Electronics and Electrical Engineering (4 Years, B.
Tech)","OBC-NCL
(PwD)",Gender-Neutral,46,46
IIT Guwahati,"Electronics and Electrical Engineering (4 Years, B.
Tech)",SC,Gender-Neutral,505,692
IIT Guwahati,"Electronics and Electrical Engineering (4 Years, B.
Tech)",SC,"Female-only (including
Supernumerary)",1112,1436
IIT Guwahati,"Electronics and Electrical Engineering (4 Years, B.
Tech)",ST,Gender-Neutral,306,338
IIT Guwahati,"Electronics and Electrical Engineering (4 Years, B.
Tech)",ST,"Female-only (including
Supernumerary)",630,630
IIT Guwahati,"Energy Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,5822,6637
IIT Guwahati,"Energy Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",12986,13272
IIT Guwahati,"Energy Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1195,1290
IIT Guwahati,"Energy Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,2105,2968
IIT Guwahati,"Energy Engineering (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",6815,6815
IIT Guwahati,"Energy Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1684,1800
IIT Guwahati,"Energy Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",3453,3453
IIT Guwahati,"Energy Engineering (4 Years, B. Tech)",ST,Gender-Neutral,830,830
IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",OPEN,Gender-Neutral,4587,6423
IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",10929,13263
IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",EWS,Gender-Neutral,1220,1428
IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",3244,3244
IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,2736,3507
IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",6239,6723
IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",SC,Gender-Neutral,1744,2137
IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",3537,3775
IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",ST,Gender-Neutral,924,1055
IIT Guwahati,"Engineering Physics (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",1629,1629
IIT Guwahati,"Mathematics and Computing (4 Years, B. Tech)",OPEN,Gender-Neutral,748,1124
IIT Guwahati,"Mathematics and Computing (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",2123,2372
IIT Guwahati,"Mathematics and Computing (4 Years, B. Tech)","OPEN
(PwD)",Gender-Neutral,115,115
IIT Guwahati,"Mathematics and Computing (4 Years, B. Tech)",EWS,Gender-Neutral,149,168
IIT Guwahati,"Mathematics and Computing (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",461,470
IIT Guwahati,"Mathematics and Computing (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,352,532
IIT Guwahati,"Mathematics and Computing (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",1153,1366
IIT Guwahati,"Mathematics and Computing (4 Years, B. Tech)",SC,Gender-Neutral,177,381
IIT Guwahati,"Mathematics and Computing (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",882,1064
IIT Guwahati,"Mathematics and Computing (4 Years, B. Tech)",ST,Gender-Neutral,123,167
IIT Guwahati,"Mathematics and Computing (4 Years, B. Tech)",ST,Female-only (including,388,388
IIT Guwahati,"Mechanical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,2630,4754
IIT Guwahati,"Mechanical Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",8233,10501
IIT Guwahati,"Mechanical Engineering (4 Years, B. Tech)","OPEN
(PwD)",Gender-Neutral,273,273
IIT Guwahati,"Mechanical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,637,796
IIT Guwahati,"Mechanical Engineering (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",1935,2479
IIT Guwahati,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1554,2191
IIT Guwahati,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",4565,5178
IIT Guwahati,"Mechanical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,895,1245
IIT Guwahati,"Mechanical Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",2364,2456
IIT Guwahati,"Mechanical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,458,624
IIT Guwahati,"Mechanical Engineering (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",1065,1169
IIT Bhilai,"Computer Science and Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,3447,5791
IIT Bhilai,"Computer Science and Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",9269,11200
IIT Bhilai,"Computer Science and Engineering (4 Years, B. Tech)","OPEN
(PwD)",Gender-Neutral,162,162
IIT Bhilai,"Computer Science and Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,815,927
IIT Bhilai,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1545,2468
IIT Bhilai,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",3281,4225
IIT Bhilai,"Computer Science and Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1046,1283
IIT Bhilai,"Computer Science and Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",1586,1966
IIT Bhilai,"Computer Science and Engineering (4 Years, B. Tech)",ST,Gender-Neutral,454,509
IIT Bhilai,"Computer Science and Engineering (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",894,894
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.
Tech)",OPEN,Gender-Neutral,5685,7009
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.
Tech)",OPEN,"Female-only (including
Supernumerary)",10880,11936
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.
Tech)","OPEN
(PwD)",Gender-Neutral,195,195
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.
Tech)",EWS,Gender-Neutral,962,1001
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.
Tech)",OBC-NCL,Gender-Neutral,2512,2824
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.
Tech)",OBC-NCL,"Female-only (including
Supernumerary)",4234,4366
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.
Tech)",SC,Gender-Neutral,949,1389
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.
Tech)",SC,"Female-only (including
Supernumerary)",2358,2404
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.
Tech)",ST,Gender-Neutral,695,743
IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,8470,10745
IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",14535,15872
IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1536,1724
IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",2890,3021
IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,3332,4094
IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",5890,6416
IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1963,2209
IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",2651,2651
IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,993,1024
IIT Bhilai,"Electrical Engineering (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",1556,1556
IIT Bhilai,"Materials Science and Metallurgical Engineering (4
Years, B. Tech)",OPEN,Gender-Neutral,15984,16674
IIT Bhilai,"Materials Science and Metallurgical Engineering (4
Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",22385,23317
IIT Bhilai,"Materials Science and Metallurgical Engineering (4
Years, B. Tech)",EWS,Gender-Neutral,2746,2746
IIT Bhilai,"Materials Science and Metallurgical Engineering (4
Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",4466,4466
IIT Bhilai,"Materials Science and Metallurgical Engineering (4
Years, B. Tech)",OBC-NCL,Gender-Neutral,6053,6224
IIT Bhilai,"Materials Science and Metallurgical Engineering (4
Years, B. Tech)",SC,Gender-Neutral,3116,3265
IIT Bhilai,"Materials Science and Metallurgical Engineering (4
Years, B. Tech)",ST,Gender-Neutral,1409,1409
IIT Bhilai,"Mechanical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,12194,14404
IIT Bhilai,"Mechanical Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",19413,22278
IIT Bhilai,"Mechanical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,2245,2477
IIT Bhilai,"Mechanical Engineering (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",3884,3904
IIT Bhilai,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,4174,4905
IIT Bhilai,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",8264,8996
IIT Bhilai,"Mechanical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,2639,2794
IIT Bhilai,"Mechanical Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",4259,4259
IIT Bhilai,"Mechanical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,1034,1167
IIT Bhilai,"Mechanical Engineering (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",82,82
IIT Bhilai,"Mechatronics Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,10302,11894
IIT Bhilai,"Mechatronics Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",17326,19321
IIT Bhilai,"Mechatronics Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1866,2003
IIT Bhilai,"Mechatronics Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,3651,4731
IIT Bhilai,"Mechatronics Engineering (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",8020,8020
IIT Bhilai,"Mechatronics Engineering (4 Years, B. Tech)",SC,Gender-Neutral,2356,2647
IIT Bhilai,"Mechatronics Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",4469,4469
IIT Bhilai,"Mechatronics Engineering (4 Years, B. Tech)",ST,Gender-Neutral,1050,1050
IIT Goa,"Computer Science and Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,3410,4232
IIT Goa,"Computer Science and Engineering (4 Years, B. Tech)",OPEN,"Female-only (including
Supernumerary)",6983,7646
IIT Goa,"Computer Science and Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,557,609
IIT Goa,"Computer Science and Engineering (4 Years, B. Tech)",EWS,"Female-only (including
Supernumerary)",1454,1454
IIT Goa,"Computer Science and Engineering (4 Years, B. Tech)",EWS (PwD),Gender-Neutral,4,4
IIT Goa,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1452,1753
IIT Goa,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL,"Female-only (including
Supernumerary)",3025,3678
IIT Goa,"Computer Science and Engineering (4 Years, B. Tech)",SC,Gender-Neutral,711,891
IIT Goa,"Computer Science and Engineering (4 Years, B. Tech)",SC,"Female-only (including
Supernumerary)",1903,1903
IIT Goa,"Computer Science and Engineering (4 Years, B. Tech)",ST,Gender-Neutral,305,369
IIT Goa,"Computer Science and Engineering (4 Years, B. Tech)",ST,"Female-only (including
Supernumerary)",1083,1083
