Institute,Program,Quota,Seat Type,Gender,OR,CR
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4603.0,5210.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),5437.0,6593.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,8809.0,11452.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),10179.0,13844.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2323.0,7568.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),4773.0,7489.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2184.0,3376.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2911.0,3313.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,23574.0,31741.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),30476.0,37695.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,572.0,572.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4644.0,5075.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),5495.0,5495.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,8334.0,11492.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),10996.0,13799.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,SC,Gender-Neutral,6225.0,7611.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),7267.0,7634.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,ST,Gender-Neutral,2264.0,2977.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3357.0,3357.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,14162.0,33928.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),30613.0,38170.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1481.0,1481.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5223.0,5361.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),6792.0,6792.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,9346.0,12206.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),13949.0,14284.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,SC,Gender-Neutral,2801.0,7842.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),7039.0,7039.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,ST,Gender-Neutral,2896.0,3605.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security
 (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3557.0,3557.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,31640.0,38255.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),30842.0,39282.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1763.0,1763.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5598.0,6061.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),6736.0,6736.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,11897.0,13259.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),14354.0,14849.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,7584.0,8176.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),8223.0,8223.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3618.0,4004.0
Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3891.0,3891.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,25152.0,31879.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1377.0,1554.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4627.0,5084.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,8733.0,11381.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,931.0,948.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,3385.0,7212.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2470.0,3267.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN,Gender-Neutral,25096.0,30643.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN (PwD),Gender-Neutral,1895.0,1895.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,EWS,Gender-Neutral,4473.0,4561.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OBC-NCL,Gender-Neutral,9354.0,11260.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,SC,Gender-Neutral,5696.0,7291.0
Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,ST,Gender-Neutral,2866.0,3433.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,32970.0,40022.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1848.0,2264.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5798.0,6144.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,11762.0,13914.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,7689.0,8431.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3414.0,4155.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN,Gender-Neutral,32361.0,38035.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN (PwD),Gender-Neutral,2470.0,2470.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,EWS,Gender-Neutral,5557.0,5785.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,OBC-NCL,Gender-Neutral,13060.0,13842.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,SC,Gender-Neutral,8130.0,8480.0
Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))",AI,ST,Gender-Neutral,3457.0,4169.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,13738.0,24793.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,566.0,1069.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,3493.0,4084.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,168.0,168.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,6656.0,9240.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,423.0,588.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,3762.0,6239.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1940.0,3006.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,19007.0,25717.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1300.0,1300.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,EWS,Gender-Neutral,3677.0,4279.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,8824.0,9918.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,614.0,614.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,SC,Gender-Neutral,3506.0,6475.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,SC (PwD),Gender-Neutral,108.0,108.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, B.Tech)",AI,ST,Gender-Neutral,754.0,3029.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,20544.0,26806.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,517.0,517.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4085.0,4355.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,9253.0,10276.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,404.0,404.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,SC,Gender-Neutral,6608.0,7171.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, B.Tech)",AI,ST,Gender-Neutral,1372.0,3288.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,24274.0,27747.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,654.0,654.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4358.0,4493.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,9497.0,10821.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,692.0,692.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,SC,Gender-Neutral,5680.0,6747.0
Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, B.Tech)",AI,ST,Gender-Neutral,3222.0,3346.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,27932.0,35878.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1858.0,2021.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5170.0,5727.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,9718.0,12771.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,899.0,899.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,6310.0,7953.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3111.0,3939.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (Internet of Things) (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,28815.0,35885.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (Internet of Things) (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,2109.0,2109.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (Internet of Things) (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5197.0,5756.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (Internet of Things) (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,11246.0,13156.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (Internet of Things) (4 Years, B.Tech)",AI,SC,Gender-Neutral,7380.0,8019.0
Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (Internet of Things) (4 Years, B.Tech)",AI,ST,Gender-Neutral,3752.0,4133.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,5336.0,15894.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),11876.0,21392.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,267.0,538.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),652.0,652.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,2232.0,2579.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3424.0,4001.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,101.0,101.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,4086.0,6001.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),6335.0,10230.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,304.0,383.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Female-only (including Supernumerary),630.0,630.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2031.0,3704.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),4283.0,5505.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC (PwD),Gender-Neutral,121.0,121.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,693.0,1857.0
Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2284.0,2498.0
Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,16450.0,21546.0
Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),23960.0,27728.0
Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1183.0,1183.0
Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,3393.0,3466.0
Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),4607.0,4607.0
Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,6033.0,8244.0
Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),10329.0,13166.0
Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,514.0,514.0
Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,4140.0,5367.0
Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),6211.0,6451.0
Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2142.0,2913.0
Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2579.0,2579.0
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,24066.0,36325.0
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),31654.0,38576.0
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,2086.0,2095.0
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5276.0,5592.0
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),6125.0,6636.0
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,10202.0,13080.0
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),12730.0,14973.0
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,6156.0,8114.0
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),8040.0,8787.0
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3191.0,4023.0
Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3100.0,3100.0
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,37225.0,41774.0
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),40365.0,40803.0
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,2456.0,2456.0
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6065.0,6413.0
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),7060.0,7060.0
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,13129.0,14524.0
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),16558.0,16558.0
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,8271.0,8944.0
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),8947.0,9139.0
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4034.0,4248.0
Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4231.0,4231.0
Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,36160.0,48815.0
Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),53866.0,53866.0
Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,7243.0,7490.0
Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,14574.0,15585.0
Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,8511.0,9377.0
Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4321.0,4565.0
Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4795.0,4795.0
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,16218.0,23777.0
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,766.0,766.0
