Institute,Program,Quota,Seat Type,Gender,OR,CR
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,16738.0,18235.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,SC,Gender-Neutral,9058.0,10255.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,ST,Gender-Neutral,4416.0,4768.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,46236.0,55833.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),57045.0,67091.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9143.0,9513.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),10977.0,11091.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,17234.0,19882.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),22255.0,23856.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,10383.0,11358.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),10921.0,12681.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4614.0,5242.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),5118.0,5504.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,45745.0,56550.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9255.0,9658.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,18010.0,20128.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, B.Tech)",AI,SC,Gender-Neutral,9682.0,11176.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, B.Tech)",AI,ST,Gender-Neutral,4799.0,5349.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,10666.0,29303.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),15479.0,32237.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,827.0,827.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),1710.0,1710.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4678.0,5173.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),6191.0,6443.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,7941.0,11994.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),13035.0,15906.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1360.0,5985.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),6241.0,8427.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1400.0,2170.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3086.0,3293.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,11247.0,36702.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),38757.0,41732.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1699.0,1699.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6227.0,6710.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),7134.0,7703.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,10675.0,15120.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),16099.0,17553.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,1104.0,1104.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Female-only (including Supernumerary),1178.0,1178.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,5644.0,7890.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),8674.0,9822.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2387.0,3408.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1183.0,3853.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,7341.0,9824.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),10857.0,13117.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,482.0,482.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1459.0,1639.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,2778.0,4262.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),6458.0,7118.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,403.0,403.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,SC,Gender-Neutral,2211.0,3139.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),4672.0,5463.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,ST,Gender-Neutral,1202.0,1776.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2783.0,2783.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,6127.0,9384.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),9235.0,14286.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,230.0,230.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1422.0,1575.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),2265.0,2265.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,2935.0,4064.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),7134.0,8046.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,264.0,264.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,SC,Gender-Neutral,1362.0,3240.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),5200.0,5200.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,SC (PwD),Female-only (including Supernumerary),170.0,170.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,ST,Gender-Neutral,922.0,1751.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1822.0,1822.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,9303.0,11380.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),17888.0,18827.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,528.0,528.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1666.0,1857.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),2928.0,2928.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,3472.0,4884.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),8180.0,8268.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,437.0,437.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,OBC-NCL (PwD),Female-only (including Supernumerary),1035.0,1035.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,SC,Gender-Neutral,2599.0,3888.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),5190.0,6157.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,ST,Gender-Neutral,2110.0,2255.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3442.0,3442.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,5814.0,11494.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),16257.0,18522.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,648.0,648.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),1927.0,1927.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1786.0,2055.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3019.0,3019.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,4116.0,4959.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),8960.0,9152.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,630.0,630.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,SC,Gender-Neutral,3523.0,4019.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),5519.0,6111.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,ST,Gender-Neutral,2061.0,2178.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3716.0,3716.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,24106.0,37419.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),20028.0,39855.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,601.0,1246.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6032.0,6763.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),6713.0,7570.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,308.0,308.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,11172.0,15972.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),14252.0,17907.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,519.0,785.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2716.0,9390.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),6796.0,9769.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC (PwD),Gender-Neutral,99.0,99.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2789.0,3974.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1812.0,2087.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,28213.0,39077.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),37154.0,41400.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,448.0,990.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6641.0,6996.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),6913.0,7668.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,223.0,373.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,12624.0,16643.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),17328.0,18574.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,1135.0,1135.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,SC,Gender-Neutral,8720.0,9861.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),8124.0,10212.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,ST,Gender-Neutral,4160.0,4447.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3514.0,3514.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,11215.0,41143.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),41496.0,43215.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1253.0,1378.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,7001.0,7224.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),6983.0,7285.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,14136.0,16841.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),18551.0,18957.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,635.0,635.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,6091.0,10252.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),10261.0,10883.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC (PwD),Gender-Neutral,144.0,144.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2967.0,4685.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3771.0,3771.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST (PwD),Gender-Neutral,92.0,92.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,20771.0,36999.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),35334.0,38027.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,578.0,578.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5965.0,6561.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),6571.0,6571.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,12134.0,14516.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),13672.0,13940.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,412.0,412.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,SC,Gender-Neutral,4717.0,6190.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),6661.0,6661.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,ST,Gender-Neutral,2155.0,2934.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3498.0,3498.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,21428.0,32761.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),24883.0,33001.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,491.0,491.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5379.0,5862.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),5702.0,5702.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,9114.0,13128.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),11429.0,12828.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,317.0,317.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,4291.0,5596.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),5148.0,5148.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2046.0,2305.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2129.0,2129.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OPEN,Gender-Neutral,31320.0,37958.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,EWS,Gender-Neutral,6205.0,6378.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OBC-NCL,Gender-Neutral,13283.0,15367.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OBC-NCL (PwD),Gender-Neutral,546.0,546.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,SC,Gender-Neutral,6318.0,6939.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,ST,Gender-Neutral,1814.0,1814.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OPEN,Gender-Neutral,40614.0,42606.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OPEN (PwD),Gender-Neutral,2076.0,2076.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,EWS,Gender-Neutral,6896.0,7207.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OBC-NCL,Gender-Neutral,14604.0,16891.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,SC,Gender-Neutral,7122.0,7918.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,ST,Gender-Neutral,3357.0,3398.0
