Institute,Program,Seat Type,Gender,OR,CR
IIT Patna,Engineering Physics (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),9150,9150
IIT Patna,Engineering Physics (4 Years B.Tech),OPEN,Gender-Neutral,10781,12031
IIT Patna,Engineering Physics (4 Years B.Tech),OPEN,Female-only (including Supernumerary),19654,21964
IIT Patna,Engineering Physics (4 Years B.Tech),SC,Gender-Neutral,2433,2806
IIT Patna,Engineering Physics (4 Years B.Tech),SC,Female-only (including Supernumerary),4290,4290
IIT Patna,Engineering Physics (4 Years B.Tech),ST,Gender-Neutral,1248,1482
IIT Patna,Engineering Physics (4 Years B.Tech),ST,Female-only (including Supernumerary),824,824
IIT Patna,Mechanical Engineering (4 Years B.Tech),EWS,Gender-Neutral,1592,1700
IIT Patna,Mechanical Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),3362,3386
IIT Patna,Mechanical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,3217,4099
IIT Patna,Mechanical Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),6356,8469
IIT Patna,Mechanical Engineering (4 Years B.Tech),OPEN,Gender-Neutral,7745,10647
IIT Patna,Mechanical Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),15112,21121
IIT Patna,Mechanical Engineering (4 Years B.Tech),OPEN (PwD),Gender-Neutral,378,378
IIT Patna,Mechanical Engineering (4 Years B.Tech),SC,Gender-Neutral,1994,2380
IIT Patna,Mechanical Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),3713,3905
IIT Patna,Mechanical Engineering (4 Years B.Tech),ST,Gender-Neutral,953,1114
IIT Patna,Mechanical Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),1770,1770
IIT Patna,Metallurgical and Materials Engineering (4 Years B.Tech),EWS,Gender-Neutral,2146,2216
IIT Patna,Metallurgical and Materials Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),4022,4022
IIT Patna,Metallurgical and Materials Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,5451,5706
IIT Patna,Metallurgical and Materials Engineering (4 Years B.Tech),OPEN,Gender-Neutral,11553,15323
IIT Patna,Metallurgical and Materials Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),23452,24442
IIT Patna,Metallurgical and Materials Engineering (4 Years B.Tech),SC,Gender-Neutral,2848,3071
IIT Patna,Metallurgical and Materials Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),4504,4504
IIT Patna,Metallurgical and Materials Engineering (4 Years B.Tech),ST,Gender-Neutral,1287,1324
IIT Patna,Metallurgical and Materials Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),953,953
IIT Patna,Electrical and Electronics Engineering (4 Years B.Tech),EWS,Gender-Neutral,998,1132
IIT Patna,Electrical and Electronics Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),2304,2304
IIT Patna,Electrical and Electronics Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,2086,2695
IIT Patna,Electrical and Electronics Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),5822,6649
IIT Patna,Electrical and Electronics Engineering (4 Years B.Tech),OPEN,Gender-Neutral,5868,6873
IIT Patna,Electrical and Electronics Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),12395,14153
IIT Patna,Electrical and Electronics Engineering (4 Years B.Tech),OPEN (PwD),Gender-Neutral,291,291
IIT Patna,Electrical and Electronics Engineering (4 Years B.Tech),SC,Gender-Neutral,1417,1689
IIT Patna,Electrical and Electronics Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),2763,2763
IIT Patna,Electrical and Electronics Engineering (4 Years B.Tech),ST,Gender-Neutral,805,876
IIT Patna,Electrical and Electronics Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),1446,1446
IIT Patna,Artificial Intelligence and Data Science (4 Years B.Tech),EWS,Gender-Neutral,538,611
IIT Patna,Artificial Intelligence and Data Science (4 Years B.Tech),EWS,Female-only (including Supernumerary),1322,1322
IIT Patna,Artificial Intelligence and Data Science (4 Years B.Tech),OBC-NCL,Gender-Neutral,1209,1661
IIT Patna,Artificial Intelligence and Data Science (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),3196,4132
IIT Patna,Artificial Intelligence and Data Science (4 Years B.Tech),OBC-NCL (PwD),Gender-Neutral,44,44
IIT Patna,Artificial Intelligence and Data Science (4 Years B.Tech),OPEN,Gender-Neutral,3557,4346
IIT Patna,Artificial Intelligence and Data Science (4 Years B.Tech),OPEN,Female-only (including Supernumerary),6711,9272
IIT Patna,Artificial Intelligence and Data Science (4 Years B.Tech),SC,Gender-Neutral,773,1012
IIT Patna,Artificial Intelligence and Data Science (4 Years B.Tech),SC,Female-only (including Supernumerary),1056,1056
IIT Patna,Artificial Intelligence and Data Science (4 Years B.Tech),ST,Gender-Neutral,469,575
IIT Patna,Artificial Intelligence and Data Science (4 Years B.Tech),ST,Female-only (including Supernumerary),1125,1125
IIT Patna,Economics (4 Years B.Sc),EWS,Gender-Neutral,2055,2083
IIT Patna,Economics (4 Years B.Sc),EWS,Female-only (including Supernumerary),4441,4441
IIT Patna,Economics (4 Years B.Sc),OBC-NCL,Gender-Neutral,4744,5527
IIT Patna,Economics (4 Years B.Sc),OPEN,Gender-Neutral,8762,11437
IIT Patna,Economics (4 Years B.Sc),OPEN,Female-only (including Supernumerary),18633,21392
IIT Patna,Economics (4 Years B.Sc),SC,Gender-Neutral,2219,2770
IIT Patna,Economics (4 Years B.Sc),SC,Female-only (including Supernumerary),3751,3751
IIT Patna,Economics (4 Years B.Sc),ST,Gender-Neutral,1489,1489
IIT Patna,B.Tech (Chemical Science and Technology) - MBA in Hospital and Health Care Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),EWS,Gender-Neutral,2461,2461
IIT Patna,B.Tech (Chemical Science and Technology) - MBA in Hospital and Health Care Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OBC-NCL,Gender-Neutral,5396,5396
IIT Patna,B.Tech (Chemical Science and Technology) - MBA in Hospital and Health Care Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OPEN,Gender-Neutral,12162,14176
IIT Patna,B.Tech (Chemical Science and Technology) - MBA in Hospital and Health Care Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OPEN,Female-only (including Supernumerary),20511,20511
IIT Patna,B.Tech (Civil Engineering) - MBA (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),EWS,Gender-Neutral,2292,2292
IIT Patna,B.Tech (Civil Engineering) - MBA (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OBC-NCL,Gender-Neutral,4971,4971
IIT Patna,B.Tech (Civil Engineering) - MBA (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OPEN,Gender-Neutral,14220,15129
IIT Patna,B.Tech (Civil Engineering) - MBA (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),SC,Gender-Neutral,2668,2668
IIT Patna,B.Tech (Computer Science and Engineering) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OBC-NCL,Gender-Neutral,1183,1183
IIT Patna,B.Tech (Computer Science and Engineering) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OPEN,Gender-Neutral,3427,3427
IIT Patna,B.Tech (Computer Science and Engineering) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OPEN,Female-only (including Supernumerary),11166,11166
IIT Patna,B.Tech (Computer Science and Engineering) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),SC,Gender-Neutral,941,941
IIT Patna,B.Tech (Computer Science and Engineering) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),ST,Gender-Neutral,581,581
IIT Patna,B.Tech (Electronics and Communication Engineering) - MBA in Hospital and Healthcare Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),EWS,Gender-Neutral,1186,1186
IIT Patna,B.Tech (Electronics and Communication Engineering) - MBA in Hospital and Healthcare Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OBC-NCL,Gender-Neutral,3094,3094
IIT Patna,B.Tech (Electronics and Communication Engineering) - MBA in Hospital and Healthcare Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OPEN,Gender-Neutral,6895,7070
IIT Patna,B.Tech (Electronics and Communication Engineering) - MBA in Hospital and Healthcare Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OPEN,Female-only (including Supernumerary),18135,18135
IIT Patna,B.Tech (Engineering Physics) - MBA (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),EWS,Gender-Neutral,2199,2199
IIT Patna,B.Tech (Engineering Physics) - MBA (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OBC-NCL,Gender-Neutral,4878,4878
IIT Patna,B.Tech (Engineering Physics) - MBA (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OPEN,Gender-Neutral,10491,12375
IIT Patna,B.Tech (Engineering Physics) - MBA (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),SC,Gender-Neutral,2684,2684
IIT Patna,B.Tech (Mathematics and Computing) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OBC-NCL,Gender-Neutral,2229,2229
IIT Patna,B.Tech (Mathematics and Computing) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OBC-NCL,Female-only (including Supernumerary),6341,6341
IIT Patna,B.Tech (Mathematics and Computing) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OPEN,Gender-Neutral,4990,5445
IIT Patna,B.Tech (Mathematics and Computing) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),SC,Gender-Neutral,1309,1309
IIT Patna,B.Tech (Metallurgical and Materials Engineering) - MBA (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OBC-NCL,Gender-Neutral,4728,4728
IIT Patna,B.Tech (Metallurgical and Materials Engineering) - MBA (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OPEN,Gender-Neutral,15433,15438
IIT Patna,B.Tech (Metallurgical and Materials Engineering) - MBA (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OPEN,Female-only (including Supernumerary),22211,22211
IIT Patna,B.Tech (Metallurgical and Materials Engineering) - MBA (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),SC,Gender-Neutral,2341,2341
IIT Patna,B.Tech (Metallurgical and Materials Engineering) - MBA (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),ST,Gender-Neutral,1273,1273
IIT Patna,B.Tech (Electrical and Electronics Engineering) - MBA (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),EWS,Gender-Neutral,1337,1337
IIT Patna,B.Tech (Electrical and Electronics Engineering) - MBA (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OBC-NCL,Gender-Neutral,2622,2622
IIT Patna,B.Tech (Electrical and Electronics Engineering) - MBA (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OPEN,Gender-Neutral,5875,7575
IIT Patna,B.Tech (Electrical and Electronics Engineering) - MBA (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OPEN,Female-only (including Supernumerary),16808,16808
IIT Patna,B.Tech (Electrical and Electronics Engineering) - MBA (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),SC,Gender-Neutral,1826,1826
IIT Patna,B.Tech (Artificial Intelligence and Data Science) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OBC-NCL,Gender-Neutral,1961,1961
IIT Patna,B.Tech (Artificial Intelligence and Data Science) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OBC-NCL,Female-only (including Supernumerary),3612,3612
IIT Patna,B.Tech (Artificial Intelligence and Data Science) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OPEN,Gender-Neutral,4371,4864
IIT Patna,B.Tech (Artificial Intelligence and Data Science) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),SC,Gender-Neutral,1160,1160
IIT Patna,B.Tech (Chemical Engineering) - MBA in Hospital and Health Care Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OBC-NCL,Gender-Neutral,4544,4544
IIT Patna,B.Tech (Chemical Engineering) - MBA in Hospital and Health Care Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),OPEN,Gender-Neutral,12577,13111
IIT Patna,B.Tech (Chemical Engineering) - MBA in Hospital and Health Care Management (IIM Bodh Gaya) (5 Years B.Tech and MBA (Dual Degree)),SC,Gender-Neutral,2697,2697
IIT Patna,B.Tech (Mechanical Engineering) - MBA (IIM Mumbai) (5 Years B.Tech and MBA (Dual Degree)),EWS,Gender-Neutral,1595,1703
IIT Patna,B.Tech (Mechanical Engineering) - MBA (IIM Mumbai) (5 Years B.Tech and MBA (Dual Degree)),OBC-NCL,Gender-Neutral,2889,3250
IIT Patna,B.Tech (Mechanical Engineering) - MBA (IIM Mumbai) (5 Years B.Tech and MBA (Dual Degree)),OBC-NCL,Female-only (including Supernumerary),7457,7457
IIT Patna,B.Tech (Mechanical Engineering) - MBA (IIM Mumbai) (5 Years B.Tech and MBA (Dual Degree)),OPEN,Gender-Neutral,7840,9445
IIT Patna,B.Tech (Mechanical Engineering) - MBA (IIM Mumbai) (5 Years B.Tech and MBA (Dual Degree)),OPEN,Female-only (including Supernumerary),14756,19507
IIT Patna,B.Tech (Mechanical Engineering) - MBA (IIM Mumbai) (5 Years B.Tech and MBA (Dual Degree)),SC,Gender-Neutral,2122,2351
IIT Patna,B.Tech (Mechanical Engineering) - MBA (IIM Mumbai) (5 Years B.Tech and MBA (Dual Degree)),ST,Gender-Neutral,1194,1194
IIT Patna,Mathematics and Computing (4 Years B.Tech),EWS,Gender-Neutral,630,697
IIT Patna,Mathematics and Computing (4 Years B.Tech),EWS,Female-only (including Supernumerary),1874,1874
IIT Patna,Mathematics and Computing (4 Years B.Tech),OBC-NCL,Gender-Neutral,1136,1939
IIT Patna,Mathematics and Computing (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),3657,4568
IIT Patna,Mathematics and Computing (4 Years B.Tech),OPEN,Gender-Neutral,3252,4952
IIT Patna,Mathematics and Computing (4 Years B.Tech),OPEN,Female-only (including Supernumerary),9830,10651
IIT Patna,Mathematics and Computing (4 Years B.Tech),OPEN (PwD),Gender-Neutral,180,180
IIT Patna,Mathematics and Computing (4 Years B.Tech),SC,Gender-Neutral,805,1187
IIT Patna,Mathematics and Computing (4 Years B.Tech),SC,Female-only (including Supernumerary),2161,2161
IIT Patna,Mathematics and Computing (4 Years B.Tech),ST,Gender-Neutral,625,849
IIT Patna,Mathematics and Computing (4 Years B.Tech),ST,Female-only (including Supernumerary),1361,1361
IIT Patna,B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years B.Tech & M.Tech (Dual Degree)),EWS,Gender-Neutral,926,926
IIT Patna,B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years B.Tech & M.Tech (Dual Degree)),OBC-NCL,Gender-Neutral,2372,2383
IIT Patna,B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years B.Tech & M.Tech (Dual Degree)),OPEN,Gender-Neutral,6287,6660
IIT Patna,B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years B.Tech & M.Tech (Dual Degree)),OPEN,Female-only (including Supernumerary),12637,12637
IIT Patna,B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years B.Tech & M.Tech (Dual Degree)),SC,Gender-Neutral,1670,1670
IIT Patna,B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years B.Tech & M.Tech (Dual Degree)),SC,Female-only (including Supernumerary),2945,2945
IIT Patna,B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years B.Tech & M.Tech (Dual Degree)),ST,Gender-Neutral,882,882
IIT Patna,B. Tech in CE. - M. Tech. in Geotechnical Engineering (5 Years B.Tech. + M.Tech./MS (Dual Degree)),EWS,Gender-Neutral,2382,2382
IIT Patna,B. Tech in CE. - M. Tech. in Geotechnical Engineering (5 Years B.Tech. + M.Tech./MS (Dual Degree)),OBC-NCL,Gender-Neutral,5378,5517
IIT Patna,B. Tech in CE. - M. Tech. in Geotechnical Engineering (5 Years B.Tech. + M.Tech./MS (Dual Degree)),OPEN,Gender-Neutral,14906,15274
IIT Patna,B. Tech in CE. - M. Tech. in Geotechnical Engineering (5 Years B.Tech. + M.Tech./MS (Dual Degree)),OPEN,Female-only (including Supernumerary),24612,24612
IIT Patna,B. Tech in CE. - M. Tech. in Geotechnical Engineering (5 Years B.Tech. + M.Tech./MS (Dual Degree)),SC,Gender-Neutral,2753,2753
IIT Patna,B. Tech in CE. - M. Tech. in Geotechnical Engineering (5 Years B.Tech. + M.Tech./MS (Dual Degree)),ST,Gender-Neutral,1188,1188
IIT Patna,B. Tech in CE. - M. Tech. in Structural Engineering (5 Years B.Tech. + M.Tech./MS (Dual Degree)),EWS,Gender-Neutral,2375,2375
IIT Patna,B. Tech in CE. - M. Tech. in Structural Engineering (5 Years B.Tech. + M.Tech./MS (Dual Degree)),OBC-NCL,Gender-Neutral,4591,5199
IIT Patna,B. Tech in CE. - M. Tech. in Structural Engineering (5 Years B.Tech. + M.Tech./MS (Dual Degree)),OPEN,Gender-Neutral,13323,14055
IIT Patna,B. Tech in CE. - M. Tech. in Structural Engineering (5 Years B.Tech. + M.Tech./MS (Dual Degree)),OPEN,Female-only (including Supernumerary),18498,18498
IIT Patna,B. Tech in CE. - M. Tech. in Structural Engineering (5 Years B.Tech. + M.Tech./MS (Dual Degree)),SC,Gender-Neutral,2526,2613
IIT Patna,B. Tech. (CSE) and M.Tech in CSE (5 Years B.Tech. + M.Tech./MS (Dual Degree)),EWS,Gender-Neutral,667,667
IIT Patna,B. Tech. (CSE) and M.Tech in CSE (5 Years B.Tech. + M.Tech./MS (Dual Degree)),OBC-NCL,Gender-Neutral,1277,1541
IIT Patna,B. Tech. (CSE) and M.Tech in CSE (5 Years B.Tech. + M.Tech./MS (Dual Degree)),OPEN,Gender-Neutral,3466,4429
IIT Patna,B. Tech. (CSE) and M.Tech in CSE (5 Years B.Tech. + M.Tech./MS (Dual Degree)),OPEN,Female-only (including Supernumerary),9776,9776
IIT Patna,B. Tech. (CSE) and M.Tech in CSE (5 Years B.Tech. + M.Tech./MS (Dual Degree)),SC,Gender-Neutral,921,921
IIT Patna,B. Tech. (CSE) and M.Tech in CSE (5 Years B.Tech. + M.Tech./MS (Dual Degree)),SC,Female-only (including Supernumerary),1917,1917
IIT Patna,B. Tech. (CSE) and M.Tech in CSE (5 Years B.Tech. + M.Tech./MS (Dual Degree)),ST,Gender-Neutral,729,729
IIT Patna,B. Tech. (ECE) -M. Tech. in VLSI (5 Years B.Tech. + M.Tech./MS (Dual Degree)),EWS,Gender-Neutral,991,991
